Recipient / Grantee,Wave/Round,Term,Amount (Token),Amount (USD)
DeFi Library,Round 1,,,"$20,000.00"
Nous,Round 1,,,"$25,000.00"
Xenophon Labs,Round 1,,,"$50,000.00"
Akhil Kathuria,Round 1,,,"$80,000.00"
Josh Nizzy,Round 1,,,"$20,000.00"
Starkwhale,Round 1,,,"$20,000.00"
Vojtch.eth,Round 1,,,"$20,000.00"
Chaos Labs,Round 1,,,"$240,000.00"
